id,polarity,tidy_tweets
2323267041 , 0,soarthroat cough join fellow fever flue like gather ill struck h1n1
1989507515 , 0,cant sleep think get fever
1468032869 , 0,feel like shit thi want spend birthday
2258669719 , 0,worst headach month someon make stop
1468056420 , 0,definit vacat http plurk mzygb
1696002096 , 0,thank picki caus want flight leav vega come back
2213070982 , 0,fuck oprah today
2214054318 , 0,want back texa they spici chicken sandwich styrofoam cup mcdonald
2327606888 , 0,rememb badass ladi treat breast cancer south pole pass away http tinyurl lfttsc
2254851716 , 0,wish go taylor swift concert summer sigh
1881273176 , 0,pleas come back australia taylor miss go sydney concert sick bronchiti
1956572302 , 0,realli need stop check facebook everi second hope messag kyle
2051295386 , 0,slept have fever deal come tonight here hope next weekend
2261237952 , 0,bear crunch
2251309912 , 0,turn muffin
2241285303 , 0,youtub video least today
2247050265 , 0,wait ipod touch jailbreak come itouch4lif said gonna today
2070258875 , 0,shit miguel gone wonder blame obama twitter
1977239986 , 0,well goe hope see lebron kobe faceoff final good riddanc good nite
2063614631 , 0,fair like tour england
2208339642 , 0,do homework cannot bother put ebay need need money
2199478469 , 0,bewar atlant citi casino nearli gener vega even enchant unicorn moni
1467835880 , 0,poor cameron hill
1976973294 , 0,cav last hope drain
2213834630 , 0,sorri
1960752399 , 0,sure lot studio equip collect analog stuff bought anymor serious condol
2299353244 , 0,sister left england take room haha major clean done especi bathroom
2046729438 , 0,northrup pretti much gone
2191165119 , 0,still want jona brother show london kill jona brother mcfli play togeth
2204788210 , 0,alway rain england even suppos summer
2199753663 , 0,dislik sweet home alabama rip werewolv london ruin make
1467900037 , 0,stupid movi watch mirror ugggggh stooopee
2012731165 , 0,think shit hope
1976896894 , 0,watch cav butt kick orlando
1996047169 , 0,thought paulo tomorrow grand degre burn like skin cancer
1685808674 , 0,wolverin know never gonna receiv twitter repli meet vega trip year
2260086124 , 0,about lose respect friend cancer
1467843624 , 0,laid around much today head hurt
2288055599 , 0,babi damn last piec sorri
2193348422 , 0,busi london even what
1833983889 , 0,split headach serious feel like left side head go fall point kind wish would
2017147028 , 0,yeah last year lucki rescu sleep cancer well veri sorri hear benni
2002280235 , 0,hate miss oprah
2286027754 , 0,veri upset today found boxer cancer wish dog could live long human
2231119888 , 0,xboxmafiya cool hope high thinkin gunna make graduat kinda bum
2221808074 , 0,sooo sleepi drive clinic externship site starbuck come
1467817225 , 0,tell stori later good workin like three hour
2228487470 , 0,ring death xbox360 second time happen well goe play ghostbust
1759814709 , 0,tri upload pic thru iphon flickit epic fail
1834582851 , 0,reali headach
1792475727 , 0,need ticket taylor swift could live closer citi would much opportun colleg poor
2264895810 , 0,back england missin vega friend
1468032622 , 0,kutner kill show hous
1977278236 , 0,lebron
1686214648 , 0,want mcdonald stupid ladi line said stupid peopl busi
2197233018 , 0,xbox live work either
1974660293 , 0,denver nugget tri better luck next time darn laker
1467882491 , 0,realli want bass back
2190857722 , 0,think hayfev
1467874479 , 0,miss watch home away remind shout court
1932404163 , 0,good afternoon twert sati home thank fever rash
2286548090 , 0,overlay face bleed style obama hope poster
1882089556 , 0,ugggh feel get sick burn throat feverish booooo
1982770970 , 0,think slowwli gettin addict facebook book face much
1977078983 , 0,disappoint game thought lebron year playoff
2016135182 , 0,sydney sider bum show could make melbourn
  , 0,when ever wear headband headach
1977380973 , 0,good cav lost ughhh
1467822384 , 0,hate happen
2322823224 , 0,well dani hous yeah hous
2224470213 , 0,wana back london tooooooooo
2208983508 , 0,fuck mcdonald ladi made drink wrong suffer without coffe
1978392979 , 0,waaa disconnect gmail chat naman nasa canada kasi siya ngayon http plurk xbwaf
2072416054 , 0,game screw laker
2300010759 , 0,till drive sydney bri vega week work
1556057234 , 0,usual dead right night skool monday looong spring easter break oprah ellen kathi hoda
1558910666 , 0,youtub sporad twitter right
2197003648 , 0,xbox live
1468000700 , 0,sleep time tomorrow gonna suck
2014490945 , 0,hate children fever summer stupid bug stupid weather
1467937250 , 0,just lost
1467951422 , 0,feet macbook fell feet macbook fell
2011244091 , 0,london five shot today felt terribl miser shot root canal
1984946642 , 0,kinda bum redw game show cant watch taylor swift datelin show
1835398628 , 0,tomorrow celebr go taylor swift dress cowboy boot field trip
1469044701 , 0,home sydney bring back doughnut
1467896898 , 0,home watch michigan state tromp
1979924542 , 0,wonder ipod cabl vanish want music stymi bother safe place alway except 2day
2228698620 , 0,mcdonald drivethrough realli want hardcor unfortun
2014182473 , 0,forgot mention last night dreamt oprah sent photograph kill toiletfac succeed cri hard dream
1976070943 , 0,alway dead want
2233288101 , 0,know feel took leap faith ask taylor swift bffl didnt repli
2259959345 , 0,awesom corpor hous took away modem gave card summer xbox live
2252102188 , 0,joke find
2202176303 , 0,xbox live still
1467840552 , 0,late night snack glass quot sick quot back sleep hate get sick
1976953174 , 0,game cav done piss night finna write music intox club
1793953477 , 0,know feel effect anniversari mum death cancer tomorrow
1564933617 , 0,back singl guess mean cereal mcdonald cooki dinner
1469390291 , 0,facebook tard hold cousin want alon caus
1467953090 , 0,watch video danc team make miss
1467823770 , 0,sadli though never gotten experi post coitu cigarett never
2179227560 , 0,mcdonaldss wish tough enough
1827705577 , 0,hungri wanna mcdonald
1467855981 , 0,page sooooo long until delet histori
1467844140 , 0,wish understood daylight save end though breakfast hour later they keep wake kid
1467950975 , 0,stupid arrang marriag convert marri love
2198339615 , 0,live well guess play
2203156215 , 0,endeavour launch scrub engin unabl hydrogen leak what crud
1468037361 , 0,like lukewarm shower
1467812416 , 0,spring break plain citi snow
1977117711 , 0,right realli want lebron play laker
2214935427 , 0,quick what iphon gener recommend total elud feebl brain moment
1467875163 , 0,feel lost nake confus sort iphon
2176222931 , 0,chanc youtub network site block even onto flickr work anymor
2252084440 , 0,slow submit mani resum alot work field right mcdonald mayb
1976907043 , 0,relay life cancer walk today great caus well cours follow small town drama cool
2174742200 , 0,ahhhghhh dont danc
1980483088 , 0,lebron kobe puppet commerci
2249083557 , 0,xbox die
2189405846 , 0,quot wish someon bring starbuck quot howev someth make better
1468062743 , 0,annoy definit bitchi enough broke like everyth prolli even
2014674861 , 0,think might someth today want shop specif covet pretti thing
2303172525 , 0,sorri drunk vega
1977383119 , 0,damn left town forgot charger iphon major
2221102169 , 0,green rain hard lighten flash everi second wanna back seattl rain life threaten
1995894892 , 0,hope headach stop soon miss maryjan much that
1983792754 , 0,tri ipod work
1468015014 , 0,stuck pari even travel franc work
1468000743 , 0,kutner piss hous mean realli
2189153354 , 0,facebook boreeeeeeeeeeeeeeeeeeeng
1677373343 , 0,starbuck damn radio though
1972013286 , 0,fone ipod comp life almost good there thing mise girlfriend wuld trade evrythng
1990585971 , 0,poor lebron think go even stronger forc next year
2246672607 , 0,name hors seabiscuit retir giacomo
1825008476 , 0,hill wont without lauren sydney australia think stop watch
2194478666 , 0,heheh true bulk realli sorri xbox
1467872175 , 0,still find key
1753389052 , 0,noooooooo there clip miss youtub
1956383560 , 0,current tri level vampir thing still wish damn would work have wait monday fix
1468023022 , 0,care peopl other busi send suspici mail fish info
2322431251 , 0,facebook first time year someon chang password well explor app
1836010862 , 0,confess know nasal spray thank know scienc sometim forget appli
1467820863 , 0,broadband plan massiv broken promis http tinyurl dcuc33 diigo tautao still wait broadband
1467901839 , 0,emot late night eat both broke
2222484528 , 0,watch sober cover stagger homeless sacramento
1467942658 , 0,go sound vain run gloss
1467999423 , 0,blegghhhh work
1574043511 , 0,headach day away
2185504258 , 0,sigh broken dream alot obama look alik still possibl
2012638696 , 0,poker tonight came trip vega next week might happen
1995888947 , 0,good xbox news bum wait fall updat
2237011939 , 0,headach fever anywher sick
2062674155 , 0,facebook froze firefox
2016247619 , 0,think germani bore when grow would move england canada
2261489202 , 0,torn palmpr iphon keyboard small hand help
1468038893 , 0,twitter hate
2064241426 , 0,feed richi fever poor love babi
1573255096 , 0,sorri youtub video accident delet danc video watch
2174632362 , 0,wish live away central london
2057895698 , 0,iphon dead
2052282479 , 0,3000 hack alway wonder fuck sold mine know becaus white thought ugli
2179899017 , 0,gut trip london never happen mayb anoth time
2191435130 , 0,park ride back ipod today
1880408168 , 0,burn good fever
1467983247 , 0,never found everytim click twitter thing myspac goe dude page
1467946592 , 0,offici ban godaddi comp head hurt small print wast could happili gone boba
1980717563 , 0,morn princess couldnt find youtub
2174647354 , 0,realli wanna listen taylor swift right parent hous sinc borrow mom
1467952639 , 0,watch preview play much look realli stop watch haha
1467918015 , 0,quiet around everyon work bore death nobodi talk
2211323687 , 0,hell damn pictur messag iphon
1565871118 , 0,poor gina sleep alon
1991910117 , 0,good luck oprah process end disappoint
2206088988 , 0,feel like train wreck swear nighter feel like starbuck come
1555730489 , 0,gonna play guitar hero princ charm xbox live buttfac said
1974556969 , 0,london outing time unfortun wed famili commit attend next time hope
2004395708 , 0,quot last show brazil quot read
2184181951 , 0,mcfli song still play
2178711809 , 0,jog isnt realli cool especi fever
2212154833 , 0,iphon batteri die learnt last time charg rather clock radio
2288550471 , 0,headach
1467919055 , 0,tweet someth damn hang pleas
2255227404 , 0,horribl headach caus took last pain pill
1467862411 , 0,hate spartan
2059873194 , 0,want play need final break xbox
2053613947 , 0,wish tire headach interest go drink anyth life suck
1977314006 , 0,lebron kobe commerci
1792176195 , 0,damn realli headach earli morn
1996848607 , 0,day taylor swift concert that long
1467824664 , 0,damm back school tomorrow
2060598515 , 0,hug honey wish go show year suck least nowaday youtub
1468001373 , 0,awww wish could sydney
2056591775 , 0,piss england watch
2233359257 , 0,worri kitti ash think fever keep sneez feel hott
1753060109 , 0,poor mav make laker easier
1467937128 , 0,list item ebay sell take forev meanwhil coleman watch hill season premier without
1971381527 , 0,
2063440781 , 0,think fever
1468041919 , 0,empti barrel barrel shake head horror horror
1834284357 , 0,sydney wednesday train realli look forward work tommorow
2001336570 , 0,colleagu thailand work mani time suffer cancer pass away last night cri train
1984362698 , 0,readi hospit morn cancer fight begin
2198320643 , 0,play call duti world singl player xbox live
1965519805 , 0,what tri seem like peopl facebook agre guess fail cri
1985910766 , 0,facebook stuck stupid
2058279546 , 0,mcdonald much
1976719317 , 0,go funer memori servic wish would find cure cancer alreadi
2044517529 , 0,happi solar draw http sydneyobservatori blog left irish sky usual cloud back
1795265418 , 0,tahne lola def fav addict youtub though block doesnt cabl
1966085421 , 0,wait denver game come dont think gonna laker suck
1983389729 , 0,cancer goe song gonna make
2255207831 , 0,want play xbox father watch downstair brother play crappi game
1933131868 , 0,burn hand grill mcdonald guess harder finger dick hungri girl tonight
1467916820 , 0,wait airport ride harass tri sell ugli hat want sleep
2199093285 , 0,trim safari sketch run iphon slowli time optim draw call
2328961373 , 0,new break farrah fawcett die cancer
1467918812 , 0,useless sleep fair want well
1827501569 , 0,kearth riddl cancer commerci kinda depress
1468051743 , 0,school today
1468052470 , 0,seat help babi paper well forc seat sleepi
2057132340 , 0,fever gone tri energi back sweat cough much drain
1468305298 , 0,coke zero mobil site broken iphon anyway http twitpic 2y5xp
2182801743 , 0,happi england knock
2000076783 , 0,bother convent imag stuck head crowd mock obama servic
2251971172 , 0,even go check know mcdonald road
2328641826 , 0,retweet reuter actress farrah fawcett die cancer spokesman
1467982281 , 0,pretti anti memori tattoo strictest offici disapprov famili
2053634746 , 0,much friend xbox caus friend list full would
1467815924 , 0,want promot gear groov unforn ride go anaheim though
2001932173 , 0,feel alittl better hayfev craze
2008993077 , 0,anoth good wifi suck usual motiv nerd socialis actual work
2018145532 , 0,work probabl go nicest year seattl
2052683621 , 0,headach worst thing world hate
2242206235 , 0,airport get readi leav vega
1999484986 , 0,fever
1468020550 , 0,struggl
1972167855 , 0,want live london
2182392328 , 0,england head defeat
1976942321 , 0,lead quarter bout start nother freak kobe lebron commerci seem like gnna happen
1978408128 , 0,lebron kobe matchup year
1972498174 , 0,studi histori starbuck cold nervou
2051067401 , 0,nasti headach must rain head worcest 2night could also full back work sinc sunday
1985145079 , 0,cooperstown wed nice grandfath sick quickli cancer everywher they make comfort
2054850399 , 0,sell brazil cryinggg
2002523227 , 0,still mull demo smell like skynet long consol start fight back
1467838189 , 0,lay voic
2178665142 , 0,basic said never cheat girl link youtub
2050426650 , 0,work sunday gota watch laker ownin work wish could drank beer toast
1688075906 , 0,mcdonald yuck need work likin miser rain outsid
2030659197 , 0,read minut visit obama dresden accommod merkel german chancellor tourist program
1679867222 , 0,seattl weekend miss canuck outsid will tune though
2204668726 , 0,been day xbox live wanna tell
2296174920 , 0,oop iphon said lost connect didn mean duplic
1467949047 , 0,miss play trumpet
1759346293 , 0,home bore hell laker
1836470160 , 0,seattl withdrawl
2215349839 , 0,day without rain seattl that today
1677158488 , 0,anoth move back seattl next coupl week miss everyon music
2264421200 , 0,mcdonald blow overcharg wanker fuck order extra thing
1834449265 , 0,radio staion work sydney flick 2day play boat
2216418589 , 0,headach
1468013020 , 0,mild left inner infect irrit quot block quot feel sinc sunday
2194433506 , 0,tweetless without miphon wait ship china
1978986441 , 0,see ronan latest updat wish london right
1467912100 , 0,internet home drive internet builder
1467872759 , 0,lone keep compani femal california
1932409653 , 0,damn cav lost lost chippaz
1982476349 , 0,finish damn homework fifti question want play xbox
1467858627 , 0,just woke alreadi written mail earli univers today teach
2199414669 , 0,fever disco kind
2013743788 , 0,guy ador given notic could mayb seattl
2241033723 , 0,realli want iphon thing first dang respons
1795305046 , 0,bum imax sydney largest world felt action seq blur
1467910986 , 0,keep finger cross buddi feel well
1468038099 , 0,someon read post properli
2053385413 , 0,miss much sosososo much wanna sydney
2000663077 , 0,just wake feel realli tire doe hayfev exist outsid pollut thing england never cypru
1467879203 , 0,found traci girl piec luggag fuck terribl
2057515232 , 0,watch uruguay brazil need miracl
1754305167 , 0,even afford
2209465938 , 0,would like instal iphon phone insur compani huge crack screen
1880171965 , 0,just realis play though
2214025188 , 0,hope microsoft fix morn last night luck want play
1467986976 , 0,unfortun moment giant squid monster
1752634162 , 0,gamework movi downtown seattl went pike place market close
1467871661 , 0,miss twitter phone broke use stupid nokia phone ughhh miss advanc phone
2071726448 , 0,said cav deserv final thank bang anyway
1468049681 , 0,king size nice lone hubbi puppi kitti whole confer thing
2195475499 , 0,hurri home die youtub
1996172176 , 0,game cousin lost there around
2016105580 , 4,good morn everyon beauti england
2186977170 , 4,guess laker kobe thought would tell haha
